"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"42412-16196","C","Dwight","Dwight Powell","Powell","21.012500762939453","32","5700","CHI@DAL","DAL","CHI","","","","",""
"42412-16233","SG","Josh","Josh Richardson","Richardson","27.134483600484913","29","5700","OKC@PHI","PHI","OKC","","","","",""
"42412-9621","C","Brook","Brook Lopez","Lopez","27.64571358816964","35","5700","MIL@SA","MIL","SA","","","","",""
"42412-9637","SF","Danilo","Danilo Gallinari","Gallinari","28.906667073567707","30","5700","OKC@PHI","OKC","PHI","","","","",""
"42412-80811","SF","Jonathan","Jonathan Isaac","Isaac","32.91875076293945","32","5700","BKN@ORL","ORL","BKN","O","Knee","","",""
"42412-80812","PF","Lauri","Lauri Markkanen","Markkanen","28.086110432942707","36","5700","CHI@DAL","CHI","DAL","GTD","Ankle","","",""
"42412-23096","SG","Evan","Evan Fournier","Fournier","28.663889567057293","36","5600","BKN@ORL","ORL","BKN","","","","",""
"42412-67708","PG","Dejounte","Dejounte Murray","Murray","27.406667073567707","30","5600","MIL@SA","SA","MIL","GTD","Personal","","",""
"42412-84719","PG","Aaron","Aaron Holiday","Holiday","20.644118365119486","34","5600","IND@CHA","IND","CHA","","","","",""
"42412-16230","SG","Jordan","Jordan McRae","McRae","22.584210847553454","19","5600","BOS@WAS","WAS","BOS","","","","",""
"42412-18376","SG","Damion","Damion Lee","Lee","23.495653235394023","23","5600","GS@SAC","GS","SAC","","","","",""
"42412-110352","PF","P.J.","P.J. Washington","Washington","25.881817441998106","33","5500","IND@CHA","CHA","IND","","","","",""
"42412-23097","PG","Tomas","Tomas Satoransky","Satoransky","25.216666327582466","36","5400","CHI@DAL","CHI","DAL","","","","",""
"42412-14516","C","Enes","Enes Kanter","Kanter","23.99230722280649","26","5400","BOS@WAS","BOS","WAS","","","","",""
"42412-14543","PF","Davis","Davis Bertans","Bertans","26.949999128069198","28","5400","BOS@WAS","WAS","BOS","O","Quadriceps","","",""
"42412-84704","SG","Kevin","Kevin Huerter","Huerter","22.96","25","5400","DEN@ATL","ATL","DEN","","","","",""
"42412-9453","PF","Al","Al Horford","Horford","30.430303400213067","33","5400","OKC@PHI","PHI","OKC","","","","",""
"42412-9561","C","DeAndre","DeAndre Jordan","Jordan","26.341934696320564","31","5400","BKN@ORL","BKN","ORL","GTD","Knee","","",""
"42412-59318","SF","Joe","Joe Ingles","Ingles","23.462857491629464","35","5400","UTA@NO","UTA","NO","","","","",""
"42412-16359","PG","Malcolm","Malcolm Brogdon","Brogdon","34.466665762442126","27","5400","IND@CHA","IND","CHA","O","Back","","",""
"42412-84679","PF","Marvin","Marvin Bagley","Bagley","25.488888210720486","9","5300","GS@SAC","SAC","GS","GTD","Foot","","",""
"42412-12511","PG","Ish","Ish Smith","Smith","23.428571428571427","35","5300","BOS@WAS","WAS","BOS","","","","",""
"42412-23572","SF","Taurean","Taurean Prince","Prince","25.16470516429228","34","5100","BKN@ORL","BKN","ORL","","","","",""
"42412-55060","SG","Bogdan","Bogdan Bogdanovic","Bogdanovic","25.39333292643229","30","5100","GS@SAC","SAC","GS","GTD","Ankle","","",""
"42412-80805","PG","Markelle","Markelle Fultz","Fultz","23.5971435546875","35","5100","BKN@ORL","ORL","BKN","","","","",""
"42412-80821","PF","Jarrett","Jarrett Allen","Allen","30.4588228113511","34","5100","BKN@ORL","BKN","ORL","","","","",""
"42412-15946","SF","Harrison","Harrison Barnes","Barnes","26.08888922797309","36","5000","GS@SAC","SAC","GS","","","","",""
"42412-23802","PG","Kris","Kris Dunn","Dunn","22.158333672417534","36","5000","CHI@DAL","CHI","DAL","","","","",""
"42412-16363","SF","Joe","Joe Harris","Harris","24.223528693704043","34","5000","BKN@ORL","BKN","ORL","","","","",""
"42412-23670","SG","Marcus","Marcus Smart","Smart","26.883333841959637","24","4900","BOS@WAS","BOS","WAS","","","","",""
"42412-9466","PG","D.J.","D.J. Augustin","Augustin","21.52777777777778","36","4900","BKN@ORL","ORL","BKN","","","","",""
"42412-9729","PF","Paul","Paul Millsap","Millsap","24.787097561743952","31","4800","DEN@ATL","DEN","ATL","","","","",""
"42412-12368","PF","Nemanja","Nemanja Bjelica","Bjelica","25.541666666666668","36","4800","GS@SAC","SAC","GS","","","","",""
"42412-84678","SF","Miles","Miles Bridges","Bridges","23.62105198910362","38","4800","IND@CHA","CHA","IND","","","","",""
"42412-9953","C","Ian","Ian Mahinmi","Mahinmi","21.073333740234375","15","4800","BOS@WAS","WAS","BOS","GTD","Finger","","",""
"42412-67312","C","Thomas","Thomas Bryant","Bryant","31.14444308810764","18","4800","BOS@WAS","WAS","BOS","O","Foot","","",""
"42412-110349","PF","Rui","Rui Hachimura","Hachimura","25","25","4800","BOS@WAS","WAS","BOS","O","Groin","","",""
"42412-23823","C","Willie","Willie Cauley-Stein","Cauley-Stein","24.193750381469727","32","4800","GS@SAC","GS","SAC","","","","",""
"42412-15814","C","Alex","Alex Len","Len","20.235294117647058","34","4800","DEN@ATL","ATL","DEN","","","","",""
"42412-15846","SF","Tim","Tim Hardaway","Hardaway","20.481250762939453","32","4800","CHI@DAL","DAL","CHI","GTD","Hamstring","","",""
"42412-16376","SF","Dorian","Dorian Finney-Smith","Finney-Smith","20.04857177734375","35","4800","CHI@DAL","DAL","CHI","","","","",""
"42412-14505","C","Bismack","Bismack Biyombo","Biyombo","18.569444444444443","36","4700","IND@CHA","CHA","IND","","","","",""
"42412-23798","SG","Caris","Caris LeVert","LeVert","26.05","10","4600","BKN@ORL","BKN","ORL","O","Thumb","","",""
"42412-16405","SG","Terrence","Terrence Ross","Ross","20.86764705882353","34","4500","BKN@ORL","ORL","BKN","","","","",""
"42412-15691","C","Cody","Cody Zeller","Zeller","24.042857142857144","35","4500","IND@CHA","CHA","IND","","","","",""
"42412-24544","SG","Gary","Gary Harris","Harris","21.933332963423297","33","4500","DEN@ATL","DEN","ATL","","","","",""
"42412-15628","SF","Otto","Otto Porter","Porter","20.91111077202691","9","4400","CHI@DAL","CHI","DAL","O","Foot","","",""
"42412-23825","PF","Nerlens","Nerlens Noel","Noel","22.370587517233457","34","4400","OKC@PHI","OKC","PHI","O","Ankle","","",""
"42412-9575","PG","Mike","Mike Conley","Conley","25.209089799360797","22","4400","UTA@NO","UTA","NO","O","Hamstring","","",""
"42412-81529","PF","Daniel","Daniel Theis","Theis","21.730000813802082","30","4300","BOS@WAS","BOS","WAS","","","","",""
"42412-67707","PF","Marquese","Marquese Chriss","Chriss","19.825000339084202","36","4300","GS@SAC","GS","SAC","","","","",""
"42412-84714","C","Moritz","Moritz Wagner","Wagner","22.828571137927828","21","4300","BOS@WAS","WAS","BOS","O","Ankle","","",""
"42412-23800","SF","Glenn","Glenn Robinson","Robinson","22.572221544053818","36","4300","GS@SAC","GS","SAC","","","","",""
"42412-11074","SG","Garrett","Garrett Temple","Temple","21.524242054332387","33","4300","BKN@ORL","BKN","ORL","","","","",""
"42412-40562","SG","Josh","Josh Hart","Hart","22.77241463496767","29","4200","UTA@NO","NO","UTA","","","","",""
"42412-117913","C","Anzejs","Anzejs Pasecniks","Pasecniks","18.05","10","4200","BOS@WAS","WAS","BOS","","","","",""
"42412-20640","SG","Jordan","Jordan Clarkson","Clarkson","21.767646340762866","34","4200","UTA@NO","UTA","NO","","","","",""
"42412-84681","SG","Donte","Donte DiVincenzo","DiVincenzo","21.139393199573863","33","4200","MIL@SA","MIL","SA","","","","",""
"42412-84682","PF","Michael","Michael Porter","Porter","10.865384615384615","26","4200","DEN@ATL","DEN","ATL","","","","",""
"42412-9495","PG","J.J.","J.J. Barea","Barea","17.43000030517578","10","4200","CHI@DAL","DAL","CHI","","","","",""
"42412-9577","SF","Rudy","Rudy Gay","Gay","22.573529411764707","34","4200","MIL@SA","SA","MIL","","","","",""
"42412-9666","PF","Thaddeus","Thaddeus Young","Young","19.06857212611607","35","4200","CHI@DAL","CHI","DAL","","","","",""
"42412-18393","PG","T.J.","T.J. McConnell","McConnell","18.976470947265625","34","4200","IND@CHA","IND","CHA","GTD","Ankle","","",""
"42412-49675","PG","Derrick","Derrick White","White","20.209375381469727","32","4100","MIL@SA","SA","MIL","","","","",""
"42412-14529","PG","Cory","Cory Joseph","Joseph","17.694444444444443","36","4100","GS@SAC","SAC","GS","","","","",""
"42412-84705","PF","Omari","Omari Spellman","Spellman","16.66764741785386","34","4100","GS@SAC","GS","SAC","","","","",""
"42412-40830","SG","Delon","Delon Wright","Wright","20.790908351089016","33","4100","CHI@DAL","DAL","CHI","","","","",""
"42412-9655","SG","JJ","JJ Redick","Redick","22.2088228113511","34","4100","UTA@NO","NO","UTA","","","","",""
"42412-17384","C","Kyle","Kyle O'Quinn","O'Quinn","11.69473668148643","19","4100","OKC@PHI","PHI","OKC","","","","",""
"42412-58461","PF","Trey","Trey Lyles","Lyles","14.452940996955423","34","4000","MIL@SA","SA","MIL","","","","",""
"42412-84675","C","Mo","Mo Bamba","Bamba","17.228124618530273","32","4000","BKN@ORL","ORL","BKN","","","","",""
"42412-14554","SF","E'Twaun","E'Twaun Moore","Moore","17.474999745686848","24","4000","UTA@NO","NO","UTA","","","","",""
"42412-14559","PG","Isaiah","Isaiah Thomas","Thomas","21","26","4000","BOS@WAS","WAS","BOS","","","","",""
"42412-48940","SF","Wes","Wes Iwundu","Iwundu","9.931818181818182","22","4000","BKN@ORL","ORL","BKN","","","","",""
"42412-110637","SF","Darius","Darius Bazley","Bazley","11.845714460100446","35","3900","OKC@PHI","OKC","PHI","","","","",""
"42412-9939","PG","Patty","Patty Mills","Mills","18.41176470588235","34","3900","MIL@SA","SA","MIL","","","","",""
"42412-16604","SF","Justin","Justin Holiday","Holiday","18.413889567057293","36","3900","IND@CHA","IND","CHA","","","","",""
"42412-23788","SG","Bryn","Bryn Forbes","Forbes","17.488234576056986","34","3900","MIL@SA","SA","MIL","","","","",""
"42412-110326","PG","Coby","Coby White","White","19.997222900390625","36","3900","CHI@DAL","CHI","DAL","","","","",""
"42412-85241","PF","Johnathan","Johnathan Williams","Williams","17.266666412353516","6","3900","BOS@WAS","WAS","BOS","","","","",""
"42412-110338","SF","De'Andre","De'Andre Hunter","Hunter","20.2971435546875","35","3900","DEN@ATL","ATL","DEN","","","","",""
"42412-58134","SF","Justin","Justin Jackson","Jackson","11.064516129032258","31","3900","CHI@DAL","DAL","CHI","","","","",""
"42412-18338","PF","Royce","Royce O'Neale","O'Neale","18.4028564453125","35","3900","UTA@NO","UTA","NO","","","","",""
"42412-58378","C","Jakob","Jakob Poeltl","Poeltl","19.905881993910846","34","3800","MIL@SA","SA","MIL","","","","",""
"42412-12342","PF","Al-Farouq","Al-Farouq Aminu","Aminu","15.272221883138021","18","3800","BKN@ORL","ORL","BKN","O","Knee","","",""
"42412-16081","PF","Khem","Khem Birch","Birch","14.736364191228693","22","3800","BKN@ORL","ORL","BKN","","","","",""
"42412-15590","C","Mason","Mason Plumlee","Plumlee","19.305714634486606","35","3800","DEN@ATL","DEN","ATL","","","","",""
"42412-9538","SF","Trevor","Trevor Ariza","Ariza","15.592592592592593","27","3800","GS@SAC","SAC","GS","","","","",""
"42412-9598","PF","Ersan","Ersan Ilyasova","Ilyasova","18.42941104664522","34","3800","MIL@SA","MIL","SA","","","","",""
"42412-40396","PG","Monte","Monte Morris","Morris","15.922856794084822","35","3800","DEN@ATL","DEN","ATL","","","","",""
"42412-42550","PF","Jabari","Jabari Parker","Parker","28.350000381469727","32","3700","DEN@ATL","ATL","DEN","GTD","Illness","","",""
"42412-9809","SF","Nicolas","Nicolas Batum","Batum","15.6875","16","3700","IND@CHA","CHA","IND","","","","",""
"42412-23156","PF","Georges","Georges Niang","Niang","8.231034377525592","29","3700","UTA@NO","UTA","NO","","","","",""
"42412-9873","C","Robin","Robin Lopez","Lopez","11.945945945945946","37","3700","MIL@SA","MIL","SA","","","","",""
"42412-49336","SG","DeAndre'","DeAndre' Bembry","Bembry","17.65714285714286","35","3700","DEN@ATL","ATL","DEN","GTD","Hip","","",""
"42412-84691","PG","Shake","Shake Milton","Milton","6.181818181818182","11","3700","OKC@PHI","PHI","OKC","","","","",""
"42412-84708","C","Robert","Robert Williams","Williams","16.205262836657074","19","3700","BOS@WAS","BOS","WAS","O","Hip","","",""
"42412-110325","PF","Daniel","Daniel Gafford","Gafford","11.284615149864784","26","3700","CHI@DAL","CHI","DAL","","","","",""
"42412-110339","SF","Cam","Cam Reddish","Reddish","17.528125762939453","32","3700","DEN@ATL","ATL","DEN","GTD","Wrist","","",""
"42412-16201","PG","Michael","Michael Carter-Williams","Carter-Williams","15.526315789473685","19","3700","BKN@ORL","ORL","BKN","O","Shoulder","","",""
"42412-80823","C","Tony","Tony Bradley","Bradley","10.041666666666666","24","3700","UTA@NO","UTA","NO","","","","",""
"42412-9703","PG","George","George Hill","Hill","20.088570731026785","35","3700","MIL@SA","MIL","SA","GTD","Illness","","",""
"42412-111671","PG","Ky","Ky Bowman","Bowman","17.169696229876894","33","3600","GS@SAC","GS","SAC","","","","",""
"42412-17491","SF","James","James Ennis","Ennis","14.047222561306423","36","3600","OKC@PHI","PHI","OKC","","","","",""
"42412-23155","SG","Naz","Naz Mitrou-Long","Mitrou-Long","11.90000025431315","3","3600","IND@CHA","IND","CHA","O","Ankle","","",""
"42412-9870","SG","Kyle","Kyle Korver","Korver","11.8125","32","3600","MIL@SA","MIL","SA","","","","",""
"42412-63124","PG","Emmanuel","Emmanuel Mudiay","Mudiay","14.165624618530273","32","3600","UTA@NO","UTA","NO","","","","",""
"42412-70826","SG","Furkan","Furkan Korkmaz","Korkmaz","13.730555216471354","36","3600","OKC@PHI","PHI","OKC","","","","",""
"42412-84690","PG","Jalen","Jalen Brunson","Brunson","15.9971435546875","35","3600","CHI@DAL","DAL","CHI","","","","",""
"42412-84699","SG","Hamidou","Hamidou Diallo","Diallo","17.55333251953125","15","3600","OKC@PHI","OKC","PHI","","","","",""
"42412-15583","PG","Seth","Seth Curry","Curry","16.248485218394887","33","3600","CHI@DAL","DAL","CHI","","","","",""
"42412-84707","SF","Chandler","Chandler Hutchison","Hutchison","13.844444274902344","9","3600","CHI@DAL","CHI","DAL","","","","",""
"42412-110320","SF","Matisse","Matisse Thybulle","Thybulle","13.529999796549479","30","3600","OKC@PHI","PHI","OKC","O","Knee","","",""
"42412-84722","SF","Isaac","Isaac Bonga","Bonga","10.876666259765624","30","3600","BOS@WAS","WAS","BOS","","","","",""
"42412-110329","PF","Bruno","Bruno Fernando","Fernando","9.888571602957589","35","3600","DEN@ATL","ATL","DEN","","","","",""
"42412-97018","PG","Chris","Chris Chiozza","Chiozza","11.4","10","3600","BKN@ORL","BKN","ORL","","","","",""
"42412-23831","PF","Jerami","Jerami Grant","Grant","17.13142787388393","35","3600","DEN@ATL","DEN","ATL","","","","",""
"42412-63826","C","Boban","Boban Marjanovic","Marjanovic","10.588889227973091","18","3600","CHI@DAL","DAL","CHI","","","","",""
"42412-9636","SF","Wilson","Wilson Chandler","Chandler","15.444444444444445","9","3600","BKN@ORL","BKN","ORL","","","","",""
"42412-16301","C","Dewayne","Dewayne Dedmon","Dedmon","11.24347852623981","23","3600","GS@SAC","SAC","GS","","","","",""
"42412-96763","PG","Brandon","Brandon Goodwin","Goodwin","12.914285932268415","7","3600","DEN@ATL","ATL","DEN","","","","",""
"42412-111620","PG","Nigel","Nigel Williams-Goss","Williams-Goss","2.0999999046325684","8","3500","UTA@NO","UTA","NO","","","","",""
"42412-96775","PF","Norvel","Norvel Pelle","Pelle","9.487500190734863","8","3500","OKC@PHI","PHI","OKC","","","","",""
"42412-111622","SG","Garrison","Garrison Mathews","Mathews","9.614286150251116","14","3500","BOS@WAS","WAS","BOS","","","","",""
"42412-66061","SG","Dwayne","Dwayne Bacon","Bacon","11.992856706891741","28","3500","IND@CHA","CHA","IND","","","","",""
"42412-85521","SG","Theo","Theo Pinson","Pinson","10.456521739130435","23","3500","BKN@ORL","BKN","ORL","","","","",""
"42412-66064","SG","Malik","Malik Beasley","Beasley","11.15925880714699","27","3500","DEN@ATL","DEN","ATL","","","","",""
"42412-23581","PF","Amile","Amile Jefferson","Jefferson","3.0545453158291904","11","3500","BKN@ORL","ORL","BKN","","","","",""
"42412-117285","SF","Vlatko","Vlatko Cancar","Cancar","1.2399999618530273","5","3500","DEN@ATL","DEN","ATL","","","","",""
"42412-117287","SF","Robert","Robert Franks","Franks","0","0","3500","IND@CHA","CHA","IND","","","","",""
"42412-117289","PF","Juwan","Juwan Morgan","Morgan","1.4199999809265136","5","3500","UTA@NO","UTA","NO","","","","",""
"42412-117290","SG","Charles","Charles Brown","Brown","3.4000000953674316","4","3500","DEN@ATL","ATL","DEN","","","","",""
"42412-110640","PF","Luka","Luka Samanic","Samanic","0","0","3500","MIL@SA","SA","MIL","","","","",""
"42412-117305","PF","Zylan","Zylan Cheatham","Cheatham","3.049999952316284","2","3500","UTA@NO","NO","UTA","","","","",""
"42412-117307","SF","DaQuan","DaQuan Jeffries","Jeffries","2.3499999046325684","2","3500","GS@SAC","SAC","GS","","","","",""
"42412-9787","SF","DeMarre","DeMarre Carroll","Carroll","6.538461538461538","13","3500","MIL@SA","SA","MIL","","","","",""
"42412-112709","SG","Javonte","Javonte Green","Green","5.853846036470854","26","3500","BOS@WAS","BOS","WAS","","","","",""
"42412-112708","SF","Max","Max Strus","Strus","3.0999999046325684","2","3500","CHI@DAL","CHI","DAL","O","Knee","","",""
"42412-9799","SG","Wesley","Wesley Matthews","Matthews","14.429411944221048","34","3500","MIL@SA","MIL","SA","","","","",""
"42412-12359","SG","Evan","Evan Turner","Turner","10.01111094156901","18","3500","DEN@ATL","ATL","DEN","","","","",""
"42412-112710","C","Tacko","Tacko Fall","Fall","8.133333206176758","3","3500","BOS@WAS","BOS","WAS","","","","",""
"42412-12365","PF","Ed","Ed Davis","Davis","9.168420892012747","19","3500","UTA@NO","UTA","NO","","","","",""
"42412-110697","PF","Nicolo","Nicolo Melli","Melli","10.892308161808895","26","3500","UTA@NO","NO","UTA","","","","",""
"42412-113267","SF","Caleb","Caleb Martin","Martin","5.1","5","3500","IND@CHA","CHA","IND","","","","",""
"42412-85106","SG","Deonte","Deonte Burton","Burton","4.631578947368421","19","3500","OKC@PHI","OKC","PHI","","","","",""
"42412-15993","SG","Pat","Pat Connaughton","Connaughton","14.920000348772321","35","3500","MIL@SA","MIL","SA","O","Thigh","","",""
"42412-41082","C","Damian","Damian Jones","Jones","15.287500381469727","32","3500","DEN@ATL","ATL","DEN","GTD","Hip","","",""
"42412-41083","PF","Luke","Luke Kornet","Kornet","7.047059003044577","17","3500","CHI@DAL","CHI","DAL","","","","",""
"42412-66185","PF","Caleb","Caleb Swanigan","Swanigan","2.8","5","3500","GS@SAC","SAC","GS","","","","",""
"42412-15501","SG","Allen","Allen Crabbe","Crabbe","11.599999469259512","23","3500","DEN@ATL","ATL","DEN","","","","",""
"42412-66196","SG","P.J.","P.J. Dozier","Dozier","8.816666920979818","6","3500","DEN@ATL","DEN","ATL","GTD","Illness","","",""
"42412-58519","SG","Gary","Gary Payton II","Payton II","23.528570992606028","7","3500","BOS@WAS","WAS","BOS","","","","",""
"42412-63127","C","Willy","Willy Hernangomez","Hernangomez","6.266666412353516","12","3500","IND@CHA","CHA","IND","","","","",""
"42412-113305","SG","Josh","Josh Reaves","Reaves","0","2","3500","CHI@DAL","DAL","CHI","","","","",""
"42412-70819","PF","Dragan","Dragan Bender","Bender","8.966666539510092","3","3500","MIL@SA","MIL","SA","","","","",""
"42412-70822","SF","Juancho","Juancho Hernangomez","Hernangomez","7.0227272727272725","22","3500","DEN@ATL","DEN","ATL","","","","",""
"42412-70825","SG","Timothe","Timothe Luwawu-Cabarrot","Luwawu-Cabarrot","9.34999974568685","12","3500","BKN@ORL","BKN","ORL","","","","",""
"42412-111273","SG","Luguentz","Luguentz Dort","Dort","6.071428571428571","7","3500","OKC@PHI","OKC","PHI","","","","",""
"42412-15548","SG","Andre","Andre Roberson","Roberson","0","0","3500","OKC@PHI","OKC","PHI","O","Knee","","",""
"42412-23740","PG","Ryan","Ryan Arcidiacono","Arcidiacono","9.22352959127987","34","3500","CHI@DAL","CHI","DAL","GTD","Elbow","","",""
"42412-23744","SG","Justin","Justin Anderson","Anderson","8.235416412353516","48","3500","BKN@ORL","BKN","ORL","","","","",""
"42412-84672","SG","Zhaire","Zhaire Smith","Smith","12.766666412353516","6","3500","OKC@PHI","PHI","OKC","","","","",""
"42412-14537","SF","Chandler","Chandler Parsons","Parsons","7.780000305175781","5","3500","DEN@ATL","ATL","DEN","","","","",""
"42412-84685","SF","Kevin","Kevin Hervey","Hervey","1.9500000476837158","2","3500","OKC@PHI","OKC","PHI","","","","",""
"42412-58574","PF","Jonah","Jonah Bolden","Bolden","2","2","3500","OKC@PHI","PHI","OKC","","","","",""
"42412-58576","C","Kevon","Kevon Looney","Looney","7.580000305175782","10","3500","GS@SAC","GS","SAC","O","Abdomen","","",""
