"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"42354-16301","C","Dewayne","Dewayne Dedmon","Dedmon","11.24347852623981","23","3600","NO@SAC","SAC","NO","","","","",""
"42354-9703","PG","George","George Hill","Hill","19.982353659237134","34","3600","SA@MIL","MIL","SA","","","","",""
"42354-18435","SF","Alfonzo","Alfonzo McKinnie","McKinnie","6.004761832101004","21","3500","OKC@CLE","CLE","OKC","","","","",""
"42354-111620","PG","Nigel","Nigel Williams-Goss","Williams-Goss","2.0999999046325684","8","3500","UTA@ORL","UTA","ORL","","","","",""
"42354-111622","SG","Garrison","Garrison Mathews","Mathews","9.723077040452223","13","3500","DEN@WAS","WAS","DEN","","","","",""
"42354-85521","SG","Theo","Theo Pinson","Pinson","10.931818181818182","22","3500","TOR@BKN","BKN","TOR","","","","",""
"42354-23581","PF","Amile","Amile Jefferson","Jefferson","3.3599998474121096","10","3500","UTA@ORL","ORL","UTA","","","","",""
"42354-117283","SF","Oshae","Oshae Brissett","Brissett","3.7666668362087674","9","3500","TOR@BKN","TOR","BKN","","","","",""
"42354-117285","SF","Vlatko","Vlatko Cancar","Cancar","1.1749999523162842","4","3500","DEN@WAS","DEN","WAS","","","","",""
"42354-117287","SF","Robert","Robert Franks","Franks","0","0","3500","CHA@DAL","CHA","DAL","","","","",""
"42354-117289","PF","Juwan","Juwan Morgan","Morgan","1.774999976158142","4","3500","UTA@ORL","UTA","ORL","","","","",""
"42354-117290","SG","Charles","Charles Brown","Brown","3.4000000953674316","4","3500","IND@ATL","ATL","IND","","","","",""
"42354-110639","PF","Sekou","Sekou Doumbouya","Doumbouya","5.25","8","3500","DET@GS","DET","GS","","","","",""
"42354-117297","SF","Louis","Louis King","King","3.2249999046325684","4","3500","DET@GS","DET","GS","","","","",""
"42354-110640","PF","Luka","Luka Samanic","Samanic","0","0","3500","SA@MIL","SA","MIL","","","","",""
"42354-12340","PF","Patrick","Patrick Patterson","Patterson","10.787096577305947","31","3500","MEM@LAC","LAC","MEM","","","","",""
"42354-117305","PF","Zylan","Zylan Cheatham","Cheatham","3.049999952316284","2","3500","NO@SAC","NO","SAC","","","","",""
"42354-117307","SF","DaQuan","DaQuan Jeffries","Jeffries","2.3499999046325684","2","3500","NO@SAC","SAC","NO","GTD","Undisclosed","","",""
"42354-9787","SF","DeMarre","DeMarre Carroll","Carroll","6.538461538461538","13","3500","SA@MIL","SA","MIL","","","","",""
"42354-112709","SG","Javonte","Javonte Green","Green","5.404000244140625","25","3500","BOS@CHI","BOS","CHI","","","","",""
"42354-112708","SF","Max","Max Strus","Strus","3.0999999046325684","2","3500","BOS@CHI","CHI","BOS","O","Knee","","",""
"42354-12359","SG","Evan","Evan Turner","Turner","10.01111094156901","18","3500","IND@ATL","ATL","IND","O","Not injury related","","",""
"42354-112710","C","Tacko","Tacko Fall","Fall","8.133333206176758","3","3500","BOS@CHI","BOS","CHI","","","","",""
"42354-12365","PF","Ed","Ed Davis","Davis","9.168420892012747","19","3500","UTA@ORL","UTA","ORL","","","","",""
"42354-20064","PG","Matthew","Matthew Dellavedova","Dellavedova","8.978124618530273","32","3500","OKC@CLE","CLE","OKC","","","","",""
"42354-110697","PF","Nicolo","Nicolo Melli","Melli","10.892308161808895","26","3500","NO@SAC","NO","SAC","","","","",""
"42354-40561","PG","Derrick","Derrick Walton","Walton","5.3666665818956165","18","3500","MEM@LAC","LAC","MEM","","","","",""
"42354-113267","SF","Caleb","Caleb Martin","Martin","5.1","5","3500","CHA@DAL","CHA","DAL","","","","",""
"42354-85106","SG","Deonte","Deonte Burton","Burton","4.944444444444445","18","3500","OKC@CLE","OKC","CLE","","","","",""
"42354-23156","PF","Georges","Georges Niang","Niang","7.6678570338657925","28","3500","UTA@ORL","UTA","ORL","","","","",""
"42354-41082","C","Damian","Damian Jones","Jones","15.435483870967742","31","3500","IND@ATL","ATL","IND","","","","",""
"42354-41083","PF","Luke","Luke Kornet","Kornet","7.047059003044577","17","3500","BOS@CHI","CHI","BOS","","","","",""
"42354-41597","PF","Johnathan","Johnathan Motley","Motley","2.9833332697550454","6","3500","MEM@LAC","LAC","MEM","","","","",""
"42354-66185","PF","Caleb","Caleb Swanigan","Swanigan","2.8","5","3500","NO@SAC","SAC","NO","","","","",""
"42354-15501","SG","Allen","Allen Crabbe","Crabbe","11.785714285714286","21","3500","IND@ATL","ATL","IND","","","","",""
"42354-9870","SG","Kyle","Kyle Korver","Korver","11.574193154611896","31","3500","SA@MIL","MIL","SA","","","","",""
"42354-66196","SG","P.J.","P.J. Dozier","Dozier","8.816666920979818","6","3500","DEN@WAS","DEN","WAS","","","","",""
"42354-63127","C","Willy","Willy Hernangomez","Hernangomez","6.266666412353516","12","3500","CHA@DAL","CHA","DAL","","","","",""
"42354-113305","SG","Josh","Josh Reaves","Reaves","0","1","3500","CHA@DAL","DAL","CHA","","","","",""
"42354-113306","SG","Marko","Marko Guduric","Guduric","10.061538696289062","26","3500","MEM@LAC","MEM","LAC","","","","",""
"42354-70819","PF","Dragan","Dragan Bender","Bender","8.966666539510092","3","3500","SA@MIL","MIL","SA","","","","",""
"42354-23716","SG","Kyle","Kyle Anderson","Anderson","16.46551724137931","29","3500","MEM@LAC","MEM","LAC","","","","",""
"42354-70820","C","Thon","Thon Maker","Maker","8.833333333333334","33","3500","DET@GS","DET","GS","","","","",""
"42354-70822","SF","Juancho","Juancho Hernangomez","Hernangomez","7.2285715738932295","21","3500","DEN@WAS","DEN","WAS","","","","",""
"42354-70825","SG","Timothe","Timothe Luwawu-Cabarrot","Luwawu-Cabarrot","9.9272724498402","11","3500","TOR@BKN","BKN","TOR","","","","",""
"42354-111273","SG","Luguentz","Luguentz Dort","Dort","6.071428571428571","7","3500","OKC@CLE","OKC","CLE","","","","",""
"42354-70824","C","Ante","Ante Zizic","Zizic","8.090909090909092","11","3500","OKC@CLE","CLE","OKC","","","","",""
"42354-14506","PG","Brandon","Brandon Knight","Knight","8.759999847412109","10","3500","OKC@CLE","CLE","OKC","","","","",""
"42354-49336","SG","DeAndre'","DeAndre' Bembry","Bembry","17.82424279415246","33","3500","IND@ATL","ATL","IND","","","","",""
"42354-15548","SG","Andre","Andre Roberson","Roberson","0","0","3500","OKC@CLE","OKC","CLE","O","Knee","","",""
"42354-23740","PG","Ryan","Ryan Arcidiacono","Arcidiacono","9.22352959127987","34","3500","BOS@CHI","CHI","BOS","GTD","Elbow","","",""
"42354-23744","SG","Justin","Justin Anderson","Anderson","8.235416412353516","48","3500","TOR@BKN","BKN","TOR","","","","",""
"42354-84677","PG","Jerome","Jerome Robinson","Robinson","7.610714503696987","28","3500","MEM@LAC","LAC","MEM","","","","",""
"42354-14537","SF","Chandler","Chandler Parsons","Parsons","7.780000305175781","5","3500","IND@ATL","ATL","IND","","","","",""
"42354-84685","SF","Kevin","Kevin Hervey","Hervey","1.9500000476837158","2","3500","OKC@CLE","OKC","CLE","","","","",""
"42354-58576","C","Kevon","Kevon Looney","Looney","7.580000305175782","10","3500","DET@GS","GS","DET","O","Abdomen","","",""
"42354-81623","PG","Kobi","Kobi Simmons","Simmons","0","1","3500","CHA@DAL","CHA","DAL","","","","",""
"42354-84697","SG","Jacob","Jacob Evans","Evans","8.006666564941407","15","3500","DET@GS","GS","DET","","","","",""
"42354-84699","SG","Hamidou","Hamidou Diallo","Diallo","17.428571428571427","14","3500","OKC@CLE","OKC","CLE","","","","",""
"42354-23772","PG","Yogi","Yogi Ferrell","Ferrell","10.173076923076923","26","3500","NO@SAC","SAC","NO","","","","",""
"42354-84701","C","Chimezie","Chimezie Metu","Metu","6.355555640326606","9","3500","SA@MIL","SA","MIL","","","","",""
"42354-84700","PF","Rodions","Rodions Kurucs","Kurucs","7.3555552164713545","18","3500","TOR@BKN","BKN","TOR","","","","",""
"42354-84702","SG","Lonnie","Lonnie Walker","Walker","8.915999755859374","25","3500","SA@MIL","SA","MIL","","","","",""
"42354-84705","PF","Omari","Omari Spellman","Spellman","15.824242794152463","33","3500","DET@GS","GS","DET","","","","",""
"42354-110307","PF","Dewan","Dewan Hernandez","Hernandez","3.5999999046325684","4","3500","TOR@BKN","TOR","BKN","O","Ankle","","",""
"42354-58083","C","Jahlil","Jahlil Okafor","Okafor","17.064999389648438","20","3500","NO@SAC","NO","SAC","","","","",""
"42354-110308","SF","Jarrell","Jarrell Brantley","Brantley","5.650000095367432","2","3500","UTA@ORL","UTA","ORL","","","","",""
"42354-84711","SG","Grayson","Grayson Allen","Allen","13.205000305175782","20","3500","MEM@LAC","MEM","LAC","","","","",""
"42354-110311","PG","Jordan","Jordan Bone","Bone","0.6666666666666666","3","3500","DET@GS","DET","GS","GTD","Knee","","",""
"42354-110310","PF","Zion","Zion Williamson","Williamson","0","0","3500","NO@SAC","NO","SAC","O","Knee","","",""
"42354-110313","C","Bol","Bol Bol","Bol","0","0","3500","DEN@WAS","DEN","WAS","GTD","Foot","","",""
"42354-110315","SG","Terance","Terance Mann","Mann","6.318181818181818","22","3500","MEM@LAC","LAC","MEM","","","","",""
"42354-110827","SG","Matt","Matt Thomas","Thomas","7.216666539510091","12","3500","TOR@BKN","TOR","BKN","O","Finger","","",""
"42354-9451","PF","Marvin","Marvin Williams","Williams","15.009374618530273","32","3500","CHA@DAL","CHA","DAL","","","","",""
"42354-110829","SG","Brian","Brian Bowen","Bowen","2.066666603088379","3","3500","IND@ATL","IND","ATL","","","","",""
"42354-110319","PG","Tremont","Tremont Waters","Waters","8.633333206176758","3","3500","BOS@CHI","BOS","CHI","","","","",""
"42354-84718","PF","Alize","Alize Johnson","Johnson","3.7","10","3500","IND@ATL","IND","ATL","","","","",""
"42354-110318","PF","Grant","Grant Williams","Williams","8.975861648033405","29","3500","BOS@CHI","BOS","CHI","","","","",""
"42354-84721","SF","Jarred","Jarred Vanderbilt","Vanderbilt","0.9750000238418579","4","3500","DEN@WAS","DEN","WAS","","","","",""
"42354-110321","SG","Romeo","Romeo Langford","Langford","5.487500190734863","8","3500","BOS@CHI","BOS","CHI","","","","",""
"42354-84720","SF","Melvin","Melvin Frazier","Frazier","2.4555555979410806","9","3500","UTA@ORL","ORL","UTA","","","","",""
"42354-84723","SG","Khyri","Khyri Thomas","Thomas","0.5","2","3500","DET@GS","DET","GS","O","Foot","","",""
"42354-110323","PF","Eric","Eric Paschall","Paschall","22.922579857610888","31","3500","DET@GS","GS","DET","","","","",""
"42354-84722","SF","Isaac","Isaac Bonga","Bonga","10.639285496303014","28","3500","DEN@WAS","WAS","DEN","","","","",""
"42354-110322","SG","Jordan","Jordan Poole","Poole","13.5827584102236","29","3500","DET@GS","GS","DET","","","","",""
"42354-110324","SG","Miye","Miye Oni","Oni","0.06666666766007741","3","3500","UTA@ORL","UTA","ORL","","","","",""
"42354-110327","PG","Justin","Justin Wright-Foreman","Wright-Foreman","0","0","3500","UTA@ORL","UTA","ORL","","","","",""
"42354-85238","SG","Yuta","Yuta Watanabe","Watanabe","3.75","4","3500","MEM@LAC","MEM","LAC","","","","",""
"42354-110329","PF","Bruno","Bruno Fernando","Fernando","9.611764346852022","34","3500","IND@ATL","ATL","IND","","","","",""
"42354-110328","SF","Admiral","Admiral Schofield","Schofield","6.6","20","3500","DEN@WAS","WAS","DEN","","","","",""
"42354-110332","PG","Carsen","Carsen Edwards","Edwards","7.037499745686849","24","3500","BOS@CHI","BOS","CHI","","","","",""
"42354-110334","SG","Justin","Justin James","James","8.158823349896599","17","3500","NO@SAC","SAC","NO","","","","",""
"42354-110341","SG","Dylan","Dylan Windler","Windler","0","0","3500","OKC@CLE","CLE","OKC","O","Lower leg","","",""
"42354-82697","PG","Josh","Josh Gray","Gray","1.2000000476837158","2","3500","NO@SAC","NO","SAC","","","","",""
"42354-110347","SF","Keldon","Keldon Johnson","Johnson","0","1","3500","SA@MIL","SA","MIL","","","","",""
"42354-111371","PG","Justin","Justin Robinson","Robinson","3.2777777777777777","9","3500","DEN@WAS","WAS","DEN","","","","",""
"42354-110346","PF","Isaiah","Isaiah Roby","Roby","0","0","3500","CHA@DAL","DAL","CHA","GTD","Foot","","",""
"42354-110348","SG","Quinndary","Quinndary Weatherspoon","Weatherspoon","0","0","3500","SA@MIL","SA","MIL","","","","",""
"42354-111372","SF","Thanasis","Thanasis Antetokounmpo","Antetokounmpo","4.577777862548828","9","3500","SA@MIL","MIL","SA","","","","",""
"42354-19726","SF","Abdel","Abdel Nader","Nader","10.748148600260416","27","3500","OKC@CLE","OKC","CLE","","","","",""
"42354-110351","SG","Cody","Cody Martin","Martin","11.622221770109954","27","3500","CHA@DAL","CHA","DAL","","","","",""
"42354-110350","PF","Jalen","Jalen McDaniels","McDaniels","2.5999999046325684","2","3500","CHA@DAL","CHA","DAL","","","","",""
"42354-111376","SG","John","John Konchar","Konchar","0.6000000238418579","2","3500","MEM@LAC","MEM","LAC","","","","",""
"42354-55058","SF","Bruno","Bruno Caboclo","Caboclo","8.990476335797991","21","3500","MEM@LAC","MEM","LAC","","","","",""
"42354-110355","SF","Mfiondu","Mfiondu Kabengele","Kabengele","4.509999847412109","10","3500","MEM@LAC","LAC","MEM","","","","",""
"42354-110354","PF","Nicolas","Nicolas Claxton","Claxton","9.100000169542101","9","3500","TOR@BKN","BKN","TOR","O","Hamstring","","",""
"42354-110356","SG","Nickeil","Nickeil Alexander-Walker","Alexander-Walker","11.037037037037036","27","3500","NO@SAC","NO","SAC","","","","",""
"42354-110359","C","Goga","Goga Bitadze","Bitadze","9.292592366536459","27","3500","IND@ATL","IND","ATL","","","","",""
"42354-110358","SG","Kyle","Kyle Guy","Guy","0","0","3500","NO@SAC","SAC","NO","","","","",""
"42354-115994","PF","Tyler","Tyler Cook","Cook","3.3333333333333335","6","3500","OKC@CLE","CLE","OKC","","","","",""
"42354-110365","PF","Alen","Alen Smailagic","Smailagic","12.475000381469727","4","3500","DET@GS","GS","DET","","","","",""
"42354-110881","C","Vincent","Vincent Poirier","Poirier","5.166666666666667","9","3500","BOS@CHI","BOS","CHI","O","Finger","","",""
"42354-110883","PF","Dean","Dean Wade","Wade","2.7999998728434243","3","3500","OKC@CLE","CLE","OKC","","","","",""
"42354-110882","SG","Adam","Adam Mokoka","Mokoka","1.2000000476837158","2","3500","BOS@CHI","CHI","BOS","","","","",""
"42354-9524","PG","Stephen","Stephen Curry","Curry","37.5","4","3500","DET@GS","GS","DET","O","Hand","","",""
"42354-20277","SG","Torrey","Torrey Craig","Craig","8.66521752398947","23","3500","DEN@WAS","DEN","WAS","","","","",""
"42354-16183","SF","JaKarr","JaKarr Sampson","Sampson","11.740000152587891","10","3500","IND@ATL","IND","ATL","","","","",""
"42354-85305","SF","Kenrich","Kenrich Williams","Williams","16.481250762939453","32","3500","NO@SAC","NO","SAC","","","","",""
"42354-82744","PG","Shaquille","Shaquille Harrison","Harrison","8.409524100167411","21","3500","BOS@CHI","CHI","BOS","","","","",""
"42354-110910","PG","Shamorie","Shamorie Ponds","Ponds","4.050000190734863","4","3500","TOR@BKN","TOR","BKN","","","","",""
"42354-40262","SG","Sterling","Sterling Brown","Brown","13.46","25","3500","SA@MIL","MIL","SA","","","","",""
"42354-84833","PF","Ryan","Ryan Broekhoff","Broekhoff","6.680000305175781","10","3500","CHA@DAL","DAL","CHA","O","Lower leg","","",""
"42354-66424","C","Justin","Justin Patton","Patton","1.7000000476837158","2","3500","OKC@CLE","OKC","CLE","","","","",""
"42354-18811","PF","Malcolm","Malcolm Miller","Miller","3.2526315387926603","19","3500","TOR@BKN","TOR","BKN","","","","",""
"42354-111492","PF","Amir","Amir Coffey","Coffey","0","1","3500","MEM@LAC","LAC","MEM","","","","",""
"42354-15758","SF","Michael","Michael Kidd-Gilchrist","Kidd-Gilchrist","9.30000027743253","11","3500","CHA@DAL","CHA","DAL","","","","",""
"42354-9615","SG","Courtney","Courtney Lee","Lee","5.011110941569011","9","3500","CHA@DAL","DAL","CHA","","","","",""
"42354-15762","SF","Darius","Darius Miller","Miller","15.501448921535326","69","3500","NO@SAC","NO","SAC","O","Achilles","","",""
"42354-101266","SG","Cameron","Cameron Reynolds","Reynolds","8.984210365696958","19","3500","SA@MIL","MIL","SA","","","","",""
"42354-16790","PG","Brad","Brad Wanamaker","Wanamaker","15.161290322580646","31","3500","BOS@CHI","BOS","CHI","","","","",""
"42354-66455","PF","Henry","Henry Ellenson","Ellenson","2.1399999618530274","5","3500","TOR@BKN","BKN","TOR","","","","",""
"42354-58270","PG","Edmond","Edmond Sumner","Sumner","11.063636086203836","11","3500","IND@ATL","IND","ATL","GTD","Knee","","",""
"42354-80809","SF","Josh","Josh Jackson","Jackson","23.011392714102058","79","3500","MEM@LAC","MEM","LAC","","","","",""
"42354-74163","PG","Josh","Josh Magette","Magette","3.3200000762939452","5","3500","UTA@ORL","ORL","UTA","","","","",""
"42354-80819","PF","Harry","Harry Giles","Giles","10.169999694824218","10","3500","NO@SAC","SAC","NO","","","","",""
"42354-80818","PF","T.J.","T.J. Leaf","Leaf","8.038095383417039","21","3500","IND@ATL","IND","ATL","","","","",""
"42354-80820","SG","Terrance","Terrance Ferguson","Ferguson","10.242856706891741","28","3500","OKC@CLE","OKC","CLE","","","","",""
"42354-9654","SF","Vince","Vince Carter","Carter","10.482142857142858","28","3500","IND@ATL","ATL","IND","","","","",""
"42354-58295","PF","D.J.","D.J. Wilson","Wilson","7.599999678762336","19","3500","SA@MIL","MIL","SA","","","","",""
"42354-80824","PG","Frank","Frank Jackson","Jackson","8.781481707537615","27","3500","NO@SAC","NO","SAC","","","","",""
"42354-48583","SG","Antonius","Antonius Cleveland","Cleveland","0","0","3500","CHA@DAL","DAL","CHA","","","","",""
"42354-101327","SF","BJ","BJ Johnson","Johnson","0","1","3500","UTA@ORL","ORL","UTA","","","","",""
"42354-116178","PG","Rayjon","Rayjon Tucker","Tucker","3.200000047683716","1","3500","UTA@ORL","UTA","ORL","","","","",""
"42354-48598","SF","Semi","Semi Ojeleye","Ojeleye","6.896666463216146","30","3500","BOS@CHI","BOS","CHI","","","","",""
"42354-49114","PG","Frank","Frank Mason","Mason","4.224999904632568","4","3500","SA@MIL","MIL","SA","","","","",""
"42354-85466","PF","Wenyen","Wenyen Gabriel","Gabriel","4.344444274902344","9","3500","NO@SAC","SAC","NO","","","","",""
"42354-24546","SF","Denzel","Denzel Valentine","Valentine","12.319048200334821","21","3500","BOS@CHI","CHI","BOS","","","","",""
"42354-17894","PF","Mike","Mike Muscala","Muscala","7.15","20","3500","OKC@CLE","OKC","CLE","","","","",""
"42354-58350","SF","Stanley","Stanley Johnson","Johnson","2.9777776930067272","9","3500","TOR@BKN","TOR","BKN","","","","",""
"42354-97263","C","Drew","Drew Eubanks","Eubanks","7.6400001525878904","5","3500","SA@MIL","SA","MIL","","","","",""
"42354-9715","SG","Marco","Marco Belinelli","Belinelli","9.653333536783855","30","3500","SA@MIL","SA","MIL","","","","",""
"42354-63478","C","Cristiano","Cristiano Felicio","Felicio","9.634999593098959","60","3500","BOS@CHI","CHI","BOS","","","","",""
"42354-9725","SF","C.J.","C.J. Miles","Miles","13.439999389648438","10","3500","DEN@WAS","WAS","DEN","O","Wrist","","",""
